pmid,source,ling_score
22471441,linguistic,3.0
23029291,linguistic,5.0
27288497,linguistic,7.0
27323392,linguistic,5.0
27284087,linguistic,4.0
27284084,linguistic,3.0
22994508,linguistic,7.0
27279488,linguistic,5.0
27273672,linguistic,7.0
27270714,linguistic,4.0
27258533,linguistic,3.0
23601383,linguistic,3.0
23028445,linguistic,4.0
23028852,linguistic,6.0
22976082,linguistic,5.0
22968136,linguistic,3.0
27284060,linguistic,4.0
27256311,linguistic,5.0
27307649,linguistic,5.0
27307637,linguistic,5.0
22970114,linguistic,5.0
27242035,linguistic,4.0
22954629,linguistic,3.0
22954628,linguistic,3.0
22945789,linguistic,5.0
27225325,linguistic,3.0
27220974,linguistic,6.0
27186799,linguistic,3.0
22931062,linguistic,5.0
27268407,linguistic,3.0
22952610,linguistic,4.0
27158917,linguistic,3.0
32110375,linguistic,3.0
22923291,linguistic,5.0
22923304,linguistic,5.0
22029803,linguistic,3.0
27192614,linguistic,6.0
27193693,linguistic,7.0
22928022,linguistic,3.0
27185889,linguistic,9.0
23735196,linguistic,5.0
27177143,linguistic,5.0
27187206,linguistic,4.0
27174934,linguistic,4.0
27171416,linguistic,4.0
22892045,linguistic,7.0
27603265,linguistic,6.0
27170328,linguistic,3.0
27242836,linguistic,6.0
27164621,linguistic,4.0
27166378,linguistic,4.0
32083956,linguistic,3.0
31539018,linguistic,3.0
31504187,linguistic,6.0
22862831,linguistic,3.0
24225062,linguistic,5.0
27168721,linguistic,4.0
23631706,linguistic,4.0
27141091,linguistic,4.0
22859501,linguistic,4.0
22904610,linguistic,3.0
22847935,linguistic,8.0
31995571,linguistic,3.0
27131376,linguistic,3.0
27131357,linguistic,5.0
32001390,linguistic,3.0
22836712,linguistic,5.0
22843985,linguistic,3.0
22833525,linguistic,7.0
22828716,linguistic,4.0
22826268,linguistic,3.0
27153654,linguistic,7.0
27153652,linguistic,7.0
22820202,linguistic,8.0
27153641,linguistic,5.0
27153614,linguistic,6.0
27098585,linguistic,4.0
27096930,linguistic,3.0
24261964,linguistic,3.0
22753137,linguistic,5.0
27091357,linguistic,3.0
27085803,linguistic,7.0
23245398,linguistic,3.0
27084944,linguistic,5.0
26913838,linguistic,5.0
27079421,linguistic,5.0
27084946,linguistic,3.0
27082112,linguistic,6.0
22776072,linguistic,4.0
27071849,linguistic,5.0
27153631,linguistic,5.0
22829746,linguistic,3.0
22766416,linguistic,4.0
22753780,linguistic,6.0
27059780,linguistic,5.0
22821489,linguistic,4.0
22802077,linguistic,5.0
22750101,linguistic,7.0
22752571,linguistic,3.0
27050421,linguistic,3.0
31932593,linguistic,3.0
27044653,linguistic,3.0
22743225,linguistic,3.0
22761927,linguistic,6.0
27122320,linguistic,4.0
22713124,linguistic,3.0
22718786,linguistic,4.0
31913851,linguistic,4.0
27025440,linguistic,3.0
27023095,linguistic,5.0
27153594,linguistic,4.0
22829726,linguistic,3.0
22700702,linguistic,4.0
27153714,linguistic,4.0
22700939,linguistic,5.0
22693219,linguistic,5.0
22693105,linguistic,4.0
27153591,linguistic,5.0
27016142,linguistic,3.0
22682516,linguistic,5.0
27012178,linguistic,3.0
27153686,linguistic,4.0
26998997,linguistic,5.0
32548639,linguistic,3.0
32052012,linguistic,3.0
32400867,linguistic,4.0
31598696,linguistic,3.0
32719846,linguistic,3.0
31665505,linguistic,7.0
32542364,linguistic,3.0
32293014,linguistic,7.0
31733065,linguistic,3.0
27153588,linguistic,7.0
26989152,linguistic,4.0
26989153,linguistic,5.0
22843230,linguistic,3.0
22120205,linguistic,4.0
22661649,linguistic,4.0
22659240,linguistic,3.0
32391910,linguistic,3.0
26980513,linguistic,4.0
26980517,linguistic,4.0
26980512,linguistic,7.0
22647208,linguistic,3.0
27153675,linguistic,6.0
26967326,linguistic,3.0
26969678,linguistic,3.0
26969117,linguistic,4.0
22621763,linguistic,4.0
22618877,linguistic,5.0
26956673,linguistic,3.0
26953092,linguistic,4.0
26955064,linguistic,4.0
22613085,linguistic,5.0
26950747,linguistic,4.0
27153576,linguistic,7.0
27069559,linguistic,6.0
26961692,linguistic,4.0
22584068,linguistic,6.0
23369392,linguistic,3.0
22581177,linguistic,4.0
22574679,linguistic,3.0
26922376,linguistic,3.0
27153703,linguistic,4.0
26920848,linguistic,3.0
31996707,linguistic,4.0
27153725,linguistic,6.0
26921390,linguistic,6.0
27153688,linguistic,4.0
31987216,linguistic,3.0
26921406,linguistic,3.0
22559942,linguistic,5.0
22553363,linguistic,4.0
22589183,linguistic,6.0
22548871,linguistic,4.0
22544604,linguistic,3.0
22539671,linguistic,4.0
26925033,linguistic,4.0
27153697,linguistic,7.0
31831740,linguistic,3.0
27153718,linguistic,4.0
22535208,linguistic,4.0
22529179,linguistic,4.0
27153716,linguistic,5.0
27153000,linguistic,4.0
31819066,linguistic,3.0
26873928,linguistic,4.0
24009883,linguistic,4.0
22523575,linguistic,7.0
26864881,linguistic,4.0
26873783,linguistic,6.0
31839973,linguistic,3.0
26861659,linguistic,6.0
26861660,linguistic,4.0
26861939,linguistic,3.0
26861821,linguistic,4.0
31801523,linguistic,3.0
22489867,linguistic,5.0
26849207,linguistic,4.0
26851400,linguistic,4.0
22493695,linguistic,5.0
31929521,linguistic,3.0
22416047,linguistic,3.0
26661513,linguistic,3.0
31813695,linguistic,3.0
22464129,linguistic,6.0
26827237,linguistic,5.0
26834843,linguistic,4.0
26840333,linguistic,4.0
26824464,linguistic,3.0
22467915,linguistic,6.0
26891066,linguistic,3.0
31767692,linguistic,4.0
26803155,linguistic,5.0
26795595,linguistic,4.0
26807157,linguistic,5.0
26590641,linguistic,3.0
26801957,linguistic,7.0
26801959,linguistic,4.0
26794315,linguistic,4.0
22424103,linguistic,4.0
26784691,linguistic,4.0
22426342,linguistic,4.0
26787666,linguistic,5.0
26787660,linguistic,3.0
22334387,linguistic,3.0
22411954,linguistic,6.0
27000288,linguistic,3.0
26758513,linguistic,5.0
22397531,linguistic,5.0
26755347,linguistic,4.0
26754002,linguistic,3.0
22268718,linguistic,8.0
22166047,linguistic,5.0
26817607,linguistic,3.0
22428748,linguistic,3.0
22383735,linguistic,9.0
26743509,linguistic,4.0
26740458,linguistic,5.0
26732614,linguistic,3.0
26743511,linguistic,7.0
26669964,linguistic,5.0
25861770,linguistic,4.0
26268340,linguistic,5.0
26789753,linguistic,3.0
26598385,linguistic,4.0
26649551,linguistic,3.0
26719891,linguistic,3.0
26717407,linguistic,4.0
26715946,linguistic,3.0
22366368,linguistic,4.0
22365971,linguistic,3.0
26708333,linguistic,5.0
22333244,linguistic,3.0
26425413,linguistic,5.0
26704598,linguistic,3.0
26704597,linguistic,6.0
26704599,linguistic,6.0
22325123,linguistic,4.0
26685306,linguistic,3.0
31672996,linguistic,4.0
31664032,linguistic,3.0
31589399,linguistic,3.0
26658293,linguistic,5.0
26656649,linguistic,4.0
26658470,linguistic,3.0
26678566,linguistic,3.0
26679379,linguistic,4.0
26680271,linguistic,3.0
31653930,linguistic,3.0
22260095,linguistic,6.0
26633127,linguistic,3.0
26628587,linguistic,7.0
26624019,linguistic,3.0
22238269,linguistic,3.0
26626150,linguistic,9.0
26912951,linguistic,4.0
26615191,linguistic,3.0
31631020,linguistic,3.0
22359433,linguistic,3.0
26614125,linguistic,3.0
26607492,linguistic,6.0
23424639,linguistic,3.0
26602686,linguistic,4.0
22222540,linguistic,4.0
22194640,linguistic,3.0
22674159,linguistic,5.0
22350557,linguistic,4.0
22208852,linguistic,3.0
26589277,linguistic,4.0
22077701,linguistic,3.0
26585827,linguistic,4.0
26586805,linguistic,5.0
26581084,linguistic,7.0
26578594,linguistic,4.0
26581413,linguistic,6.0
26582918,linguistic,4.0
26582926,linguistic,5.0
26582914,linguistic,4.0
26576653,linguistic,7.0
26568629,linguistic,5.0
26585406,linguistic,5.0
22058051,linguistic,3.0
33793659,linguistic,3.0
26555444,linguistic,4.0
26560047,linguistic,4.0
26555596,linguistic,5.0
26509288,linguistic,6.0
22267903,linguistic,4.0
22171328,linguistic,5.0
22150118,linguistic,4.0
22174796,linguistic,5.0
26541939,linguistic,3.0
22160653,linguistic,6.0
26462614,linguistic,3.0
31631631,linguistic,3.0
22146221,linguistic,3.0
26530724,linguistic,4.0
26521675,linguistic,7.0
25890833,linguistic,5.0
22140105,linguistic,4.0
22135305,linguistic,7.0
22139942,linguistic,8.0
22135290,linguistic,10.0
22135296,linguistic,4.0
22139920,linguistic,3.0
22139928,linguistic,3.0
22139916,linguistic,4.0
22135298,linguistic,3.0
26519470,linguistic,6.0
26519504,linguistic,7.0
22369658,linguistic,7.0
22369237,linguistic,6.0
22127861,linguistic,4.0
22127860,linguistic,7.0
22127870,linguistic,3.0
31532640,linguistic,3.0
26511329,linguistic,3.0
22123743,linguistic,3.0
22123792,linguistic,3.0
26517951,linguistic,4.0
26508757,linguistic,3.0
31681834,linguistic,3.0
31558550,linguistic,3.0
26501966,linguistic,3.0
22140171,linguistic,4.0
22121156,linguistic,5.0
22121216,linguistic,3.0
22121220,linguistic,5.0
22114206,linguistic,3.0
26500154,linguistic,3.0
26498826,linguistic,6.0
26500705,linguistic,3.0
22110027,linguistic,3.0
26493399,linguistic,6.0
26496191,linguistic,5.0
22110036,linguistic,4.0
26494170,linguistic,4.0
26476368,linguistic,5.0
22106336,linguistic,3.0
22102587,linguistic,3.0
22102573,linguistic,4.0
22102570,linguistic,6.0
22102590,linguistic,4.0
22102578,linguistic,6.0
22102572,linguistic,4.0
26485378,linguistic,5.0
22099701,linguistic,3.0
26481321,linguistic,4.0
22096229,linguistic,3.0
22096232,linguistic,4.0
22086948,linguistic,5.0
22086950,linguistic,5.0
26476444,linguistic,3.0
22080550,linguistic,4.0
22080564,linguistic,5.0
22080558,linguistic,6.0
22080565,linguistic,3.0
22080505,linguistic,6.0
22075992,linguistic,4.0
22080514,linguistic,5.0
22070195,linguistic,5.0
21601675,linguistic,3.0
22067447,linguistic,3.0
22067098,linguistic,5.0
22067452,linguistic,3.0
22064851,linguistic,8.0
26454276,linguistic,5.0
21990165,linguistic,3.0
22058129,linguistic,3.0
22053089,linguistic,4.0
26447887,linguistic,4.0
26446988,linguistic,9.0
26444974,linguistic,3.0
26446136,linguistic,7.0
26434581,linguistic,4.0
26442528,linguistic,5.0
30630411,linguistic,6.0
22039151,linguistic,4.0
22039101,linguistic,4.0
26434508,linguistic,5.0
26428293,linguistic,4.0
26331936,linguistic,5.0
26467875,linguistic,3.0
26564970,linguistic,4.0
26420834,linguistic,4.0
26421146,linguistic,7.0
26415726,linguistic,4.0
26415723,linguistic,4.0
22013161,linguistic,4.0
31403701,linguistic,6.0
26412851,linguistic,3.0
22009674,linguistic,3.0
26410586,linguistic,4.0
26411868,linguistic,5.0
26407127,linguistic,5.0
26400039,linguistic,5.0
26333163,linguistic,6.0
26400179,linguistic,4.0
21974739,linguistic,4.0
26384564,linguistic,5.0
26377073,linguistic,5.0
21668950,linguistic,3.0
21913285,linguistic,3.0
21936816,linguistic,5.0
21481633,linguistic,3.0
21965461,linguistic,5.0
26365237,linguistic,3.0
24586240,linguistic,6.0
21948594,linguistic,3.0
26351324,linguistic,3.0
21940398,linguistic,6.0
26227301,linguistic,3.0
21929785,linguistic,5.0
26335387,linguistic,8.0
21926122,linguistic,4.0
24714444,linguistic,3.0
21917859,linguistic,5.0
26333403,linguistic,4.0
26420923,linguistic,4.0
26323715,linguistic,6.0
26314578,linguistic,4.0
21938213,linguistic,5.0
21896882,linguistic,4.0
26315900,linguistic,5.0
26315905,linguistic,4.0
26305108,linguistic,4.0
26304062,linguistic,3.0
26289158,linguistic,4.0
26280450,linguistic,5.0
31399811,linguistic,4.0
26220891,linguistic,4.0
26328606,linguistic,4.0
26272981,linguistic,3.0
26272984,linguistic,3.0
21851592,linguistic,4.0
26944737,linguistic,5.0
31387779,linguistic,3.0
26250111,linguistic,3.0
21827651,linguistic,3.0
21828087,linguistic,4.0
31374334,linguistic,3.0
21821666,linguistic,3.0
21816034,linguistic,5.0
26233958,linguistic,3.0
26226130,linguistic,3.0
26153137,linguistic,3.0
21755952,linguistic,3.0
21811802,linguistic,4.0
26339154,linguistic,5.0
26228684,linguistic,3.0
21904428,linguistic,3.0
21804150,linguistic,5.0
26231431,linguistic,4.0
26231432,linguistic,10.0
21824513,linguistic,3.0
21801404,linguistic,6.0
21803806,linguistic,6.0
21791094,linguistic,7.0
26210358,linguistic,4.0
31344828,linguistic,3.0
26207740,linguistic,3.0
26205660,linguistic,4.0
26208093,linguistic,6.0
26209433,linguistic,6.0
26076068,linguistic,3.0
31338646,linguistic,4.0
26194356,linguistic,3.0
26193342,linguistic,3.0
21765097,linguistic,3.0
26179515,linguistic,4.0
26177815,linguistic,3.0
21760913,linguistic,3.0
22303335,linguistic,4.0
21735248,linguistic,4.0
26163693,linguistic,4.0
21992066,linguistic,4.0
26154165,linguistic,4.0
21928249,linguistic,4.0
26148193,linguistic,4.0
21718534,linguistic,5.0
21819938,linguistic,4.0
26140380,linguistic,3.0
26139635,linguistic,6.0
21702939,linguistic,4.0
26140188,linguistic,3.0
21700675,linguistic,5.0
26130574,linguistic,4.0
21693556,linguistic,5.0
23284085,linguistic,3.0
21591763,linguistic,5.0
26092861,linguistic,7.0
26090958,linguistic,3.0
21647737,linguistic,5.0
21646343,linguistic,4.0
26088800,linguistic,5.0
26141515,linguistic,3.0
26080082,linguistic,4.0
26082805,linguistic,4.0
26078289,linguistic,3.0
26076725,linguistic,6.0
26078786,linguistic,3.0
21635747,linguistic,5.0
21631914,linguistic,6.0
25488330,linguistic,4.0
25938255,linguistic,6.0
21738316,linguistic,4.0
26059716,linguistic,4.0
21647445,linguistic,3.0
21609420,linguistic,4.0
21609960,linguistic,6.0
24838564,linguistic,3.0
26044712,linguistic,5.0
31220074,linguistic,3.0
21586118,linguistic,3.0
21575179,linguistic,4.0
26072472,linguistic,4.0
26072498,linguistic,4.0
25914306,linguistic,3.0
24942246,linguistic,6.0
26072509,linguistic,5.0
26072487,linguistic,3.0
21266061,linguistic,4.0
26018427,linguistic,4.0
26017195,linguistic,4.0
26016777,linguistic,3.0
21572887,linguistic,5.0
26013810,linguistic,5.0
26007653,linguistic,5.0
21543339,linguistic,4.0
26002885,linguistic,7.0
25989980,linguistic,4.0
25982732,linguistic,5.0
21524302,linguistic,6.0
25990727,linguistic,5.0
25990723,linguistic,5.0
25984700,linguistic,3.0
25982853,linguistic,4.0
25978103,linguistic,4.0
25979264,linguistic,7.0
25979471,linguistic,7.0
21584191,linguistic,3.0
21544197,linguistic,3.0
21887013,linguistic,3.0
21584190,linguistic,4.0
25974630,linguistic,4.0
25977294,linguistic,6.0
31228650,linguistic,3.0
25971740,linguistic,5.0
25969449,linguistic,3.0
25964298,linguistic,7.0
25963834,linguistic,3.0
25961669,linguistic,3.0
21495663,linguistic,5.0
21498548,linguistic,6.0
25957349,linguistic,5.0
25957673,linguistic,3.0
25948580,linguistic,4.0
25943547,linguistic,4.0
25943549,linguistic,3.0
25938432,linguistic,3.0
25940623,linguistic,5.0
21472891,linguistic,3.0
26781368,linguistic,4.0
26124555,linguistic,6.0
21459847,linguistic,3.0
25928765,linguistic,4.0
25926345,linguistic,5.0
21450711,linguistic,6.0
21444651,linguistic,4.0
25910696,linguistic,5.0
25910695,linguistic,4.0
25907774,linguistic,3.0
25911152,linguistic,4.0
25901595,linguistic,3.0
25900069,linguistic,5.0
21427194,linguistic,3.0
25897123,linguistic,5.0
25760677,linguistic,4.0
25886982,linguistic,6.0
25883137,linguistic,9.0
25889572,linguistic,3.0
25878034,linguistic,3.0
21398668,linguistic,4.0
25867189,linguistic,4.0
30980583,linguistic,3.0
25864439,linguistic,3.0
26925206,linguistic,5.0
25855812,linguistic,8.0
25863133,linguistic,5.0
25855811,linguistic,3.0
25855807,linguistic,3.0
21375730,linguistic,6.0
21366916,linguistic,5.0
25845596,linguistic,3.0
21292723,linguistic,3.0
25798920,linguistic,6.0
25803548,linguistic,6.0
21349870,linguistic,6.0
21520333,linguistic,4.0
25826798,linguistic,7.0
31060512,linguistic,3.0
21333005,linguistic,7.0
25935118,linguistic,4.0
25794139,linguistic,3.0
25693513,linguistic,4.0
31048742,linguistic,3.0
21326606,linguistic,3.0
21292827,linguistic,3.0
31023147,linguistic,3.0
21337704,linguistic,4.0
25887563,linguistic,4.0
25814993,linguistic,3.0
21269480,linguistic,3.0
21270440,linguistic,3.0
25754992,linguistic,4.0
25758402,linguistic,4.0
21258063,linguistic,5.0
21383924,linguistic,3.0
21255607,linguistic,3.0
25258092,linguistic,4.0
21233089,linguistic,4.0
25881043,linguistic,5.0
21224340,linguistic,4.0
25725061,linguistic,4.0
30986271,linguistic,3.0
25717196,linguistic,4.0
21253603,linguistic,4.0
21216776,linguistic,3.0
21216774,linguistic,4.0
21216771,linguistic,6.0
25712692,linguistic,4.0
21516397,linguistic,3.0
21177658,linguistic,10.0
21082426,linguistic,4.0
21031599,linguistic,4.0
22230938,linguistic,3.0
22255115,linguistic,6.0
25697819,linguistic,5.0
25691463,linguistic,3.0
25691443,linguistic,3.0
25800162,linguistic,4.0
25673340,linguistic,4.0
25667547,linguistic,4.0
25667546,linguistic,4.0
25659145,linguistic,7.0
30203022,linguistic,5.0
31222200,linguistic,3.0
31222199,linguistic,3.0
25647319,linguistic,4.0
30929112,linguistic,3.0
25643362,linguistic,3.0
25643357,linguistic,3.0
25490377,linguistic,3.0
25644268,linguistic,3.0
25644269,linguistic,4.0
25636267,linguistic,6.0
25688256,linguistic,4.0
25637560,linguistic,5.0
25629585,linguistic,5.0
25637033,linguistic,3.0
25627242,linguistic,4.0
25620112,linguistic,4.0
25619996,linguistic,7.0
25617413,linguistic,5.0
25708359,linguistic,5.0
25708243,linguistic,3.0
25810768,linguistic,4.0
25592675,linguistic,3.0
25583564,linguistic,5.0
21515632,linguistic,4.0
25569221,linguistic,5.0
25600941,linguistic,4.0
30860498,linguistic,3.0
25568279,linguistic,7.0
25601846,linguistic,4.0
30886642,linguistic,4.0
25555720,linguistic,3.0
26402622,linguistic,3.0
26343150,linguistic,3.0
25577387,linguistic,3.0
26498621,linguistic,3.0
26357078,linguistic,3.0
25547877,linguistic,6.0
25547242,linguistic,3.0
30835755,linguistic,3.0
30723229,linguistic,3.0
25540186,linguistic,3.0
25536965,linguistic,4.0
30951133,linguistic,3.0
30872259,linguistic,3.0
25518728,linguistic,4.0
25527097,linguistic,7.0
25520192,linguistic,4.0
25495537,linguistic,4.0
25495116,linguistic,5.0
25505092,linguistic,5.0
25505094,linguistic,4.0
25505091,linguistic,4.0
25505093,linguistic,5.0
25491031,linguistic,3.0
30789283,linguistic,3.0
25521965,linguistic,3.0
29873705,linguistic,4.0
30295724,linguistic,3.0
25480373,linguistic,5.0
25477381,linguistic,4.0
25440773,linguistic,4.0
25474160,linguistic,3.0
25435543,linguistic,3.0
25433699,linguistic,5.0
25433696,linguistic,8.0
25433698,linguistic,5.0
25431302,linguistic,7.0
22028638,linguistic,3.0
25512689,linguistic,5.0
25432166,linguistic,7.0
25428362,linguistic,5.0
25413436,linguistic,5.0
25414351,linguistic,6.0
25414364,linguistic,6.0
25402006,linguistic,4.0
25404129,linguistic,4.0
25394492,linguistic,3.0
25390291,linguistic,3.0
29762695,linguistic,3.0
25382310,linguistic,5.0
25263599,linguistic,3.0
25474588,linguistic,5.0
25378326,linguistic,4.0
25378307,linguistic,5.0
25368989,linguistic,3.0
25747556,linguistic,6.0
25359888,linguistic,6.0
25359887,linguistic,5.0
25344501,linguistic,4.0
25336203,linguistic,4.0
25336619,linguistic,4.0
22285826,linguistic,3.0
25332403,linguistic,3.0
25324309,linguistic,3.0
25368506,linguistic,4.0
25311246,linguistic,6.0
25304780,linguistic,4.0
25283306,linguistic,8.0
25288656,linguistic,3.0
29724079,linguistic,4.0
25767303,linguistic,3.0
25273111,linguistic,4.0
25352731,linguistic,5.0
25273102,linguistic,5.0
25265915,linguistic,3.0
25267793,linguistic,4.0
25270639,linguistic,5.0
25305539,linguistic,3.0
25262644,linguistic,5.0
25261406,linguistic,4.0
31848596,linguistic,3.0
30985891,linguistic,3.0
30335138,linguistic,3.0
31696928,linguistic,3.0
31032837,linguistic,5.0
30753479,linguistic,4.0
30722040,linguistic,4.0
30624654,linguistic,7.0
30357391,linguistic,3.0
32008514,linguistic,5.0
31650170,linguistic,5.0
31364058,linguistic,3.0
31343683,linguistic,3.0
31267133,linguistic,3.0
30820575,linguistic,3.0
30649297,linguistic,3.0
30357353,linguistic,3.0
31608947,linguistic,4.0
31032842,linguistic,4.0
30715276,linguistic,4.0
30689845,linguistic,6.0
30577887,linguistic,3.0
31560050,linguistic,3.0
31169290,linguistic,4.0
30395307,linguistic,5.0
25240437,linguistic,3.0
25237112,linguistic,5.0
25233118,linguistic,4.0
25236462,linguistic,6.0
25229694,linguistic,3.0
29249694,linguistic,3.0
25217575,linguistic,5.0
25209223,linguistic,3.0
25189778,linguistic,6.0
30558550,linguistic,3.0
25183489,linguistic,4.0
25179504,linguistic,3.0
25183487,linguistic,4.0
25161242,linguistic,6.0
25161239,linguistic,7.0
25258493,linguistic,3.0
30550551,linguistic,3.0
25173349,linguistic,3.0
25137014,linguistic,5.0
25159034,linguistic,4.0
30552881,linguistic,3.0
25206364,linguistic,6.0
25165094,linguistic,7.0
25113421,linguistic,5.0
25150248,linguistic,3.0
25140992,linguistic,3.0
30522456,linguistic,3.0
30400819,linguistic,3.0
25123904,linguistic,5.0
25119676,linguistic,3.0
25122463,linguistic,4.0
28986915,linguistic,3.0
25096057,linguistic,4.0
25086704,linguistic,4.0
25058807,linguistic,4.0
25073475,linguistic,3.0
25062914,linguistic,4.0
28493862,linguistic,4.0
25037307,linguistic,3.0
25028489,linguistic,4.0
29258305,linguistic,4.0
30242919,linguistic,3.0
25003610,linguistic,4.0
25009129,linguistic,3.0
24996896,linguistic,6.0
24994891,linguistic,6.0
24990571,linguistic,5.0
24991954,linguistic,4.0
24995610,linguistic,3.0
26356345,linguistic,3.0
24980129,linguistic,4.0
29878054,linguistic,7.0
30311388,linguistic,3.0
30260590,linguistic,3.0
24958009,linguistic,4.0
24962434,linguistic,4.0
24953454,linguistic,3.0
24961236,linguistic,3.0
24940876,linguistic,3.0
24925766,linguistic,5.0
24919878,linguistic,4.0
24919658,linguistic,5.0
24914232,linguistic,3.0
24911103,linguistic,4.0
24830957,linguistic,5.0
24917149,linguistic,3.0
24775806,linguistic,4.0
24906884,linguistic,4.0
24894500,linguistic,5.0
24889152,linguistic,3.0
24932006,linguistic,3.0
24875496,linguistic,4.0
24875471,linguistic,5.0
24872424,linguistic,4.0
24867943,linguistic,3.0
24861626,linguistic,6.0
24861621,linguistic,4.0
24861615,linguistic,10.0
24861622,linguistic,6.0
24861624,linguistic,5.0
24886360,linguistic,5.0
24850848,linguistic,5.0
24849579,linguistic,5.0
24845654,linguistic,4.0
25009735,linguistic,5.0
24845653,linguistic,4.0
30290126,linguistic,3.0
24838562,linguistic,8.0
24833803,linguistic,4.0
24830558,linguistic,4.0
24829458,linguistic,7.0
30356876,linguistic,4.0
24825613,linguistic,5.0
33442066,linguistic,3.0
24886202,linguistic,5.0
25077821,linguistic,6.0
24812338,linguistic,5.0
24812336,linguistic,7.0
24792156,linguistic,5.0
24788790,linguistic,10.0
24574175,linguistic,4.0
30249048,linguistic,3.0
24891832,linguistic,5.0
24779372,linguistic,3.0
24782522,linguistic,5.0
24773593,linguistic,3.0
24767513,linguistic,4.0
24763918,linguistic,3.0
24760958,linguistic,3.0
24758252,linguistic,3.0
24753488,linguistic,4.0
24753414,linguistic,3.0
24753486,linguistic,7.0
24731198,linguistic,5.0
30204154,linguistic,3.0
24728855,linguistic,6.0
24715218,linguistic,5.0
29659710,linguistic,8.0
30168618,linguistic,4.0
24655717,linguistic,3.0
24650281,linguistic,7.0
24651476,linguistic,4.0
24651862,linguistic,3.0
24632500,linguistic,4.0
24504981,linguistic,6.0
24622612,linguistic,4.0
24608764,linguistic,5.0
24479510,linguistic,6.0
24603983,linguistic,6.0
21513519,linguistic,4.0
24580755,linguistic,5.0
24574118,linguistic,3.0
24567544,linguistic,6.0
24586132,linguistic,4.0
24532728,linguistic,9.0
24551056,linguistic,3.0
25075290,linguistic,4.0
24330140,linguistic,5.0
24519378,linguistic,7.0
31505680,linguistic,3.0
24649511,linguistic,3.0
24920231,linguistic,3.0
24502833,linguistic,3.0
24499292,linguistic,3.0
24561350,linguistic,5.0
24502797,linguistic,5.0
25544807,linguistic,4.0
24481593,linguistic,4.0
24475928,linguistic,4.0
26779400,linguistic,5.0
26034559,linguistic,5.0
24475173,linguistic,3.0
24525374,linguistic,3.0
24458950,linguistic,4.0
29944838,linguistic,3.0
24444495,linguistic,8.0
24453961,linguistic,4.0
24454733,linguistic,7.0
24428872,linguistic,3.0
24564732,linguistic,4.0
24405700,linguistic,6.0
24403538,linguistic,6.0
24385242,linguistic,3.0
24404173,linguistic,5.0
24389656,linguistic,5.0
24573480,linguistic,5.0
23949335,linguistic,4.0
24170408,linguistic,3.0
25346946,linguistic,6.0
24446261,linguistic,3.0
24108638,linguistic,3.0
24381135,linguistic,3.0
30073046,linguistic,4.0
24370983,linguistic,3.0
29800320,linguistic,4.0
29520645,linguistic,3.0
24371155,linguistic,5.0
24368831,linguistic,4.0
24369152,linguistic,5.0
24363380,linguistic,7.0
24363378,linguistic,4.0
24352679,linguistic,6.0
24336809,linguistic,6.0
24330842,linguistic,7.0
24336806,linguistic,4.0
24330401,linguistic,5.0
24336644,linguistic,4.0
24339369,linguistic,4.0
24314033,linguistic,5.0
24319002,linguistic,3.0
24324765,linguistic,6.0
24319001,linguistic,3.0
24324759,linguistic,5.0
31691834,linguistic,3.0
24297520,linguistic,3.0
24297252,linguistic,5.0
24249590,linguistic,3.0
23435658,linguistic,4.0
24348509,linguistic,4.0
24289158,linguistic,3.0
24293656,linguistic,4.0
24292940,linguistic,3.0
24293645,linguistic,5.0
24293647,linguistic,3.0
24291233,linguistic,3.0
24271393,linguistic,4.0
24267822,linguistic,5.0
24267899,linguistic,3.0
24278254,linguistic,4.0
24270792,linguistic,3.0
24273243,linguistic,3.0
24270789,linguistic,4.0
28934726,linguistic,3.0
24262214,linguistic,5.0
24252878,linguistic,3.0
24164321,linguistic,4.0
27460054,linguistic,3.0
24128146,linguistic,4.0
24243844,linguistic,6.0
24234437,linguistic,4.0
24227674,linguistic,3.0
24234449,linguistic,3.0
24265775,linguistic,3.0
29742572,linguistic,3.0
29718163,linguistic,3.0
24160861,linguistic,4.0
24214989,linguistic,3.0
24206562,linguistic,5.0
24215026,linguistic,4.0
24214959,linguistic,3.0
24202541,linguistic,4.0
24188205,linguistic,4.0
24223923,linguistic,3.0
24194607,linguistic,4.0
24194596,linguistic,3.0
24244913,linguistic,3.0
24163254,linguistic,3.0
29888049,linguistic,4.0
24564496,linguistic,4.0
24149052,linguistic,4.0
29739837,linguistic,5.0
24144535,linguistic,5.0
24555475,linguistic,3.0
24136997,linguistic,4.0
24564706,linguistic,4.0
24130305,linguistic,5.0
24130308,linguistic,6.0
24125570,linguistic,4.0
29859376,linguistic,3.0
29745847,linguistic,5.0
24085772,linguistic,3.0
23826885,linguistic,5.0
24078702,linguistic,6.0
29140441,linguistic,3.0
24267918,linguistic,3.0
24064416,linguistic,5.0
24048470,linguistic,3.0
24056076,linguistic,4.0
22279150,linguistic,3.0
24098075,linguistic,3.0
24045775,linguistic,6.0
24058508,linguistic,5.0
24022982,linguistic,8.0
24040258,linguistic,3.0
29664467,linguistic,3.0
24013925,linguistic,4.0
24006373,linguistic,3.0
24003033,linguistic,5.0
24002112,linguistic,7.0
24002109,linguistic,4.0
23775700,linguistic,3.0
23962616,linguistic,3.0
23962734,linguistic,4.0
23958726,linguistic,3.0
